#SampleID	Sample Accession	Sample Alias	Ecozone	Region	Site	Environmental Source	Phylogenetic Marker	Target Gene Subfragment	Collection Date	Latitude	Longitude	Country	Sampling Depth	Elevation	Mean Annual Temperature (Celsius)	Mean Annual Precipitation (mm)	Soil Classification	Tree Cover	Climatic Zone	LTSP Treatment	Compaction Treatment	Herbicide Use	Horizon	Moisture Content	Total Carbon	Total Nitrogen	pH	Soil Bulk Density	CN Ratio
ERR1226453	ERS1040328	DC216B	IDFBC	British Columbia	DC	Forest Soil	16S rRNA	V1-V3	6/25/2010	50.85	-120.42	Canada	0.3	1150	2.5	300	Brunisolic Gray Luvisol	Douglas fir, Subalpine fir, Lodgepole pine	Dfb, Humid Continental warm summer	OM3	C1	0	A horizon	25	1.8	0.1	5.7	1.7	19.7
ERR1226454	ERS1040329	DC220B	IDFBC	British Columbia	DC	Forest Soil	16S rRNA	V1-V3	6/25/2010	50.85	-120.42	Canada	0.3	1150	2.5	300	Brunisolic Gray Luvisol	Douglas fir, Subalpine fir, Lodgepole pine	Dfb, Humid Continental warm summer	OM3	C2	0	A horizon	25	2	0.1	5.8	1.7	18
ERR1226455	ERS1040330	DC222B	IDFBC	British Columbia	DC	Forest Soil	16S rRNA	V1-V3	6/25/2010	50.85	-120.42	Canada	0.3	1150	2.5	300	Brunisolic Gray Luvisol	Douglas fir, Subalpine fir, Lodgepole pine	Dfb, Humid Continental warm summer	OM3	C2	0	A horizon	21	2	0.1	5.8	1.7	18
ERR1226456	ERS1040331	DC223B	IDFBC	British Columbia	DC	Forest Soil	16S rRNA	V1-V3	6/25/2010	50.85	-120.42	Canada	0.1	1150	2.5	300	Brunisolic Gray Luvisol	Douglas fir, Subalpine fir, Lodgepole pine	Dfb, Humid Continental warm summer	OM1	C2	0	O horizon	63	38.8	1	5.5	1.5	39.2
ERR1226457	ERS1040332	DC224B	IDFBC	British Columbia	DC	Forest Soil	16S rRNA	V1-V3	6/25/2010	50.85	-120.42	Canada	0.1	1150	2.5	300	Brunisolic Gray Luvisol	Douglas fir, Subalpine fir, Lodgepole pine	Dfb, Humid Continental warm summer	OM1	C2	0	O horizon	57	38.8	1	5.5	1.5	39.2
ERR1226458	ERS1040333	DC225B	IDFBC	British Columbia	DC	Forest Soil	16S rRNA	V1-V3	6/25/2010	50.85	-120.42	Canada	0.1	1150	2.5	300	Brunisolic Gray Luvisol	Douglas fir, Subalpine fir, Lodgepole pine	Dfb, Humid Continental warm summer	OM1	C2	0	O horizon	63	38.8	1	5.5	1.5	39.2
ERR1226459	ERS1040334	DC226B	IDFBC	British Columbia	DC	Forest Soil	16S rRNA	V1-V3	6/25/2010	50.85	-120.42	Canada	0.3	1150	2.5	300	Brunisolic Gray Luvisol	Douglas fir, Subalpine fir, Lodgepole pine	Dfb, Humid Continental warm summer	OM1	C2	0	A horizon	27	2.6	0.1	5.5	1.5	21.4
ERR1226460	ERS1040335	DC227B	IDFBC	British Columbia	DC	Forest Soil	16S rRNA	V1-V3	6/25/2010	50.85	-120.42	Canada	0.3	1150	2.5	300	Brunisolic Gray Luvisol	Douglas fir, Subalpine fir, Lodgepole pine	Dfb, Humid Continental warm summer	OM1	C2	0	A horizon	26	2.6	0.1	5.5	1.5	21.4
ERR1226461	ERS1040336	DC228B	IDFBC	British Columbia	DC	Forest Soil	16S rRNA	V1-V3	6/25/2010	50.85	-120.42	Canada	0.3	1150	2.5	300	Brunisolic Gray Luvisol	Douglas fir, Subalpine fir, Lodgepole pine	Dfb, Humid Continental warm summer	OM1	C2	0	A horizon	27	2.6	0.1	5.5	1.5	21.4
ERR1226462	ERS1040337	DC229B	IDFBC	British Columbia	DC	Forest Soil	16S rRNA	V1-V3	6/25/2010	50.85	-120.42	Canada	0.1	1150	2.5	300	Brunisolic Gray Luvisol	Douglas fir, Subalpine fir, Lodgepole pine	Dfb, Humid Continental warm summer	OM1	C1	0	O horizon	60	36.7	1.1	5.9	1.4	33.3
ERR1226463	ERS1040338	DC230B	IDFBC	British Columbia	DC	Forest Soil	16S rRNA	V1-V3	6/25/2010	50.85	-120.42	Canada	0.1	1150	2.5	300	Brunisolic Gray Luvisol	Douglas fir, Subalpine fir, Lodgepole pine	Dfb, Humid Continental warm summer	OM1	C1	0	O horizon	60	36.7	1.1	5.9	1.4	33.3
ERR1226464	ERS1040339	DC231B	IDFBC	British Columbia	DC	Forest Soil	16S rRNA	V1-V3	6/25/2010	50.85	-120.42	Canada	0.1	1150	2.5	300	Brunisolic Gray Luvisol	Douglas fir, Subalpine fir, Lodgepole pine	Dfb, Humid Continental warm summer	OM1	C1	0	O horizon	52	36.7	1.1	5.9	1.4	33.3
ERR1226465	ERS1040340	DC232B	IDFBC	British Columbia	DC	Forest Soil	16S rRNA	V1-V3	6/25/2010	50.85	-120.42	Canada	0.3	1150	2.5	300	Brunisolic Gray Luvisol	Douglas fir, Subalpine fir, Lodgepole pine	Dfb, Humid Continental warm summer	OM1	C1	0	A horizon	29	2.8	0.1	5.9	1.4	19.9
ERR1226466	ERS1040341	DC233B	IDFBC	British Columbia	DC	Forest Soil	16S rRNA	V1-V3	6/25/2010	50.85	-120.42	Canada	0.3	1150	2.5	300	Brunisolic Gray Luvisol	Douglas fir, Subalpine fir, Lodgepole pine	Dfb, Humid Continental warm summer	OM1	C1	0	A horizon	29	2.8	0.1	5.9	1.4	19.9
ERR1226467	ERS1040342	DC234B	IDFBC	British Columbia	DC	Forest Soil	16S rRNA	V1-V3	6/25/2010	50.85	-120.42	Canada	0.3	1150	2.5	300	Brunisolic Gray Luvisol	Douglas fir, Subalpine fir, Lodgepole pine	Dfb, Humid Continental warm summer	OM1	C1	0	A horizon	29	2.8	0.1	5.9	1.4	19.9
ERR1226468	ERS1040343	DC235B	IDFBC	British Columbia	DC	Forest Soil	16S rRNA	V1-V3	6/25/2010	50.85	-120.42	Canada	0.1	1150	2.5	300	Brunisolic Gray Luvisol	Douglas fir, Subalpine fir, Lodgepole pine	Dfb, Humid Continental warm summer	REF	REF	0	O horizon	63	44.3	1.1	5	NA	41.4
ERR1226469	ERS1040344	DC236B	IDFBC	British Columbia	DC	Forest Soil	16S rRNA	V1-V3	6/25/2010	50.85	-120.42	Canada	0.1	1150	2.5	300	Brunisolic Gray Luvisol	Douglas fir, Subalpine fir, Lodgepole pine	Dfb, Humid Continental warm summer	REF	REF	0	O horizon	64	44.3	1.1	5	NA	41.4
ERR1226470	ERS1040345	DC237B	IDFBC	British Columbia	DC	Forest Soil	16S rRNA	V1-V3	6/25/2010	50.85	-120.42	Canada	0.1	1150	2.5	300	Brunisolic Gray Luvisol	Douglas fir, Subalpine fir, Lodgepole pine	Dfb, Humid Continental warm summer	REF	REF	0	O horizon	60	44.3	1.1	5	NA	41.4
ERR1226471	ERS1040346	DC238B	IDFBC	British Columbia	DC	Forest Soil	16S rRNA	V1-V3	6/25/2010	50.85	-120.42	Canada	0.3	1150	2.5	300	Brunisolic Gray Luvisol	Douglas fir, Subalpine fir, Lodgepole pine	Dfb, Humid Continental warm summer	REF	REF	0	A horizon	25	2.3	0.1	5.2	NA	23.4
ERR1226472	ERS1040347	DC239B	IDFBC	British Columbia	DC	Forest Soil	16S rRNA	V1-V3	6/25/2010	50.85	-120.42	Canada	0.3	1150	2.5	300	Brunisolic Gray Luvisol	Douglas fir, Subalpine fir, Lodgepole pine	Dfb, Humid Continental warm summer	REF	REF	0	A horizon	27	2.3	0.1	5.2	NA	23.4
ERR1226473	ERS1040348	DC240B	IDFBC	British Columbia	DC	Forest Soil	16S rRNA	V1-V3	6/25/2010	50.85	-120.42	Canada	0.3	1150	2.5	300	Brunisolic Gray Luvisol	Douglas fir, Subalpine fir, Lodgepole pine	Dfb, Humid Continental warm summer	REF	REF	0	A horizon	34	2.3	0.1	5.2	NA	23.4
ERR1226474	ERS1040349	LL001B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.1	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM1	C0	0	O horizon	42	24.3	0.8	4.7	1.4	30.8
ERR1226475	ERS1040350	LL002B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.1	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM1	C0	0	O horizon	48	24.3	0.8	4.7	1.4	30.8
ERR1226476	ERS1040351	LL003B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.1	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM1	C0	0	O horizon	40	24.3	0.8	4.7	1.4	30.8
ERR1226477	ERS1040352	LL004B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.3	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM1	C0	0	A horizon	22	1.6	0.1	4.7	1.4	22.1
ERR1226478	ERS1040353	LL005B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.3	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM1	C0	0	A horizon	20	1.6	0.1	4.7	1.4	22.1
ERR1226479	ERS1040354	LL006B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.3	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM1	C0	0	A horizon	21	1.6	0.1	4.7	1.4	22.1
ERR1226480	ERS1040355	LL007B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.1	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM2	C0	0	O horizon	48	27.6	0.8	4.5	1.6	33.7
ERR1226481	ERS1040356	LL008B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.1	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM2	C0	0	O horizon	49	27.6	0.8	4.5	1.6	33.7
ERR1226482	ERS1040357	LL009B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.1	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM2	C0	0	O horizon	40	27.6	0.8	4.5	1.6	33.7
ERR1226483	ERS1040358	LL010B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.3	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM2	C0	0	A horizon	17	1.2	0.1	4.8	1.6	19.3
ERR1226484	ERS1040359	LL011B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.3	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM2	C0	0	A horizon	19	1.2	0.1	4.8	1.6	19.3
ERR1226485	ERS1040360	LL012B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.3	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM2	C0	0	A horizon	16	1.2	0.1	4.8	1.6	19.3
ERR1226486	ERS1040361	LL016B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.3	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM3	C0	0	A horizon	23	1.7	0.1	5.1	1.3	20.9
ERR1226487	ERS1040362	LL017B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.3	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM3	C0	0	A horizon	20	1.7	0.1	5.1	1.3	20.9
ERR1226488	ERS1040363	LL018B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.3	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM3	C0	0	A horizon	21	1.7	0.1	5.1	1.3	20.9
ERR1226489	ERS1040364	LL019B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.1	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM1	C1	0	O horizon	61	36	0.8	4.6	1.5	43.8
ERR1226490	ERS1040365	LL020B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.1	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM1	C1	0	O horizon	46	36	0.8	4.6	1.5	43.8
ERR1226491	ERS1040366	LL021B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.1	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM1	C1	0	O horizon	44	36	0.8	4.6	1.5	43.8
ERR1226492	ERS1040367	LL022B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.3	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM1	C1	0	A horizon	17	1.2	0.1	4.6	1.5	23.4
ERR1226493	ERS1040368	LL023B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.3	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM1	C1	0	A horizon	20	1.2	0.1	4.6	1.5	23.4
ERR1226494	ERS1040369	LL024B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.3	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM1	C1	0	A horizon	19	1.2	0.1	4.6	1.5	23.4
ERR1226495	ERS1040370	LL025B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.1	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM2	C1	0	O horizon	52	27.5	0.8	4.5	1.6	34.8
ERR1226496	ERS1040371	LL026B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.1	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM2	C1	0	O horizon	55	27.5	0.8	4.5	1.6	34.8
ERR1226497	ERS1040372	LL027B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.1	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM2	C1	0	O horizon	60	27.5	0.8	4.5	1.6	34.8
ERR1226498	ERS1040373	LL028B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.3	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM2	C1	0	A horizon	20	1.5	0.1	4.9	1.6	21.1
ERR1226499	ERS1040374	LL029B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.3	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM2	C1	0	A horizon	17	1.5	0.1	4.9	1.6	21.1
ERR1226500	ERS1040375	LL030B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.3	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM2	C1	0	A horizon	19	1.5	0.1	4.9	1.6	21.1
ERR1226501	ERS1040376	LL034B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.3	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM3	C1	0	A horizon	22	1.3	0.1	4.8	1.4	21.8
ERR1226502	ERS1040377	LL035B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.3	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM3	C1	0	A horizon	20	1.3	0.1	4.8	1.4	21.8
ERR1226503	ERS1040378	LL036B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.3	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM3	C1	0	A horizon	24	1.3	0.1	4.8	1.4	21.8
ERR1226504	ERS1040379	LL037B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.1	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM1	C2	0	O horizon	60	31.3	1	4.7	1.4	31.9
ERR1226505	ERS1040380	LL038B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.1	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM1	C2	0	O horizon	47	31.3	1	4.7	1.4	31.9
ERR1226506	ERS1040381	LL039B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.1	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM1	C2	0	O horizon	66	31.3	1	4.7	1.4	31.9
ERR1226507	ERS1040382	LL040B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.3	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM1	C2	0	A horizon	22	1.9	0.1	5	1.4	20.6
ERR1226508	ERS1040383	LL041B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.3	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM1	C2	0	A horizon	20	1.2	0.1	5	1.4	16.7
ERR1226509	ERS1040384	LL042B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.3	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM1	C2	0	A horizon	19	1.4	0.1	5	1.4	17.5
ERR1226510	ERS1040385	LL043B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.1	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM2	C2	0	O horizon	42	30.2	0.8	4.4	1.5	36.8
ERR1226511	ERS1040386	LL044B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.1	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM2	C2	0	O horizon	59	30.2	0.8	4.4	1.5	36.8
ERR1226512	ERS1040387	LL045B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.1	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM2	C2	0	O horizon	46	30.2	0.8	4.4	1.5	36.8
ERR1226513	ERS1040388	LL046B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.3	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM2	C2	0	A horizon	22	1.6	0.1	5	1.5	21
ERR1226514	ERS1040389	LL047B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.3	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM2	C2	0	A horizon	21	1.6	0.1	5	1.5	21
ERR1226515	ERS1040390	LL048B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.3	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM2	C2	0	A horizon	23	1.6	0.1	5	1.5	21
ERR1226516	ERS1040391	LL052B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.3	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM3	C2	0	A horizon	18	1.4	0.1	5.1	1.5	22.8
ERR1226517	ERS1040392	LL053B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.3	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM3	C2	0	A horizon	21	1.4	0.1	5.1	1.5	22.8
ERR1226518	ERS1040393	LL054B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.3	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	OM3	C2	0	A horizon	21	1.4	0.1	5.1	1.5	22.8
ERR1226519	ERS1040394	LL055B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.1	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	REF	REF	0	O horizon	56	37.8	1	4.4	NA	36.4
ERR1226520	ERS1040395	LL056B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.1	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	REF	REF	0	O horizon	59	37.8	1	4.4	NA	36.4
ERR1226521	ERS1040396	LL057B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.1	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	REF	REF	0	O horizon	56	37.8	1	4.4	NA	36.4
ERR1226522	ERS1040397	LL058B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.3	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	REF	REF	0	A horizon	19	1.6	0.1	4.9	NA	22.3
ERR1226523	ERS1040398	LL059B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.3	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	REF	REF	0	A horizon	20	1.6	0.1	4.9	NA	22.3
ERR1226524	ERS1040399	LL060B	SBSBC	British Columbia	LL	Forest Soil	16S rRNA	V1-V3	7/9/2008	54.35	-122.61	Canada	0.3	780	3.3	146-193	Orthic Humo-Ferric Podzol, Gleyed Eluviated Dystric Brunisol	Subalpine fir, Douglas fir, Interior Spruce	Dfc, Boreal cool summer	REF	REF	0	A horizon	22	1.6	0.1	4.9	NA	22.3
